Element_ID,Stretch_Value
738,1.03478691715
739,1.03994873154
740,1.04399443474
741,1.05376443024
742,1.06622569323
743,1.06859063243
744,1.07117076423
745,1.0515760852
746,1.06643194061
747,1.0665421735
748,1.07813676202
749,1.07555674987
750,1.07943736279
751,1.07974461126
752,1.07322750113
753,1.06259561241
754,1.06248053294
755,1.07407190296
756,1.05898504276
757,1.05323463483
758,1.05422501022
759,1.04065944614
760,1.03559440034
761,1.03376886463
762,1.06264064405
763,1.03188096823
764,1.02770371059
765,1.02336743013
766,1.02536112741
767,1.02875520526
768,1.04434260885
769,1.04832010807
770,1.0564848557
771,1.045065708
772,1.03823342155
773,1.02856346879
774,1.04037099806
775,1.05563073702
776,1.03254391238
777,1.03671262667
778,1.03724085674
779,1.0409724449
780,1.03219290794
781,1.05506607097
782,1.06274259003
783,1.06329894648
784,1.06380787874
785,1.07818725052
786,1.07810594731
787,1.07531997042
788,1.07290430561
789,1.07229486807
790,1.07403176634
791,1.08044235811
792,1.08024311232
793,1.07974461126
794,1.06380588428
795,1.05038887786
796,1.0530815738
797,1.04165955579
798,1.0354016554
799,1.04145267853
800,1.03689923126
801,1.03872754253
802,1.08030195861
803,1.03271057724
804,1.0310473578
805,1.02840996044
806,1.02908113132
807,1.06483672602
808,1.05636656812
809,1.02523612282
810,1.0258491041
811,1.0246466257
812,1.02460513318
813,1.02438800274
814,1.02370210019
815,1.02552851649
816,1.02055544347
817,1.02819705365
818,1.03232623695
819,1.03081761658
820,1.03020589887
821,1.03328351635
822,1.03647994643
823,1.03672068957
824,1.03501681308
825,1.04338854328
826,1.03230209996
827,1.05880110874
828,1.04129205228
829,1.06498453407
830,1.05649585199
831,1.04154740781
832,1.07007360772
833,1.07531997042
834,1.06858259623
835,1.06737886283
836,1.07699178157
837,1.07690392796
838,1.08107939509
839,1.03845229775
840,1.06179637207
841,1.05523268079
842,1.03802981466
843,1.06258245075
844,1.04924247446
845,1.04791777542
846,1.0252352901
847,1.04549742801
848,1.05027166048
849,1.02968476685
850,1.03169741215
851,1.05592711292
852,1.03114493881
853,1.04265412301
854,1.0469932821
855,1.02664664352
856,1.03806721659
857,1.04314644634
858,1.01998891484
859,1.01998920031
860,1.06204716534
861,1.04978496402
862,1.04971720248
863,1.06874666092
864,1.06277406521
865,1.03229074695
866,1.03024769028
867,1.03107848883
868,1.03506509894
869,1.04374828409
870,1.02926199549
871,1.05281060584
872,1.05350683408
873,1.06970650929
874,1.06434989391
875,1.08015636404
876,1.06128460367
877,1.06150351048
878,1.05702502729
879,1.04838076623
880,1.03992363134
881,1.03574028513
882,1.03456688229
883,1.05535584864
884,1.02671850465
885,1.02016188284
886,1.05169670234
887,1.02194209356
888,1.02259272287
889,1.04721729343
890,1.05187792446
891,1.03596341165
892,1.03839798828
893,1.02264250665
894,1.05427928898
895,1.06496147781
896,1.07216640905
897,1.0756642798
898,1.0767220757
899,1.07825422725
900,1.04783128487
901,1.05788456299
902,1.04534129573
903,1.08116055865
904,1.06088985512
905,1.08091515027
906,1.06088985512
907,1.07931458333
908,1.06278735215
909,1.07946098535
910,1.05946012701
911,1.06389686917
912,1.02278743089
913,1.04913407367
914,1.03198232045
915,1.05379395371
916,1.05426382063
917,1.04980170865
918,1.04373422806
919,1.0391159742
920,1.05006378835
921,1.03416864769
922,1.06875886117
923,1.03475688499
924,1.03404295977
925,1.03047285271
926,1.03156344846
927,1.03174215878
928,1.0234008485
929,1.02304338907
930,1.02331384261
931,1.0271404514
932,1.02644931111
933,1.02298820711
934,1.0177433731
935,1.01777499651
936,1.02212863958
937,1.02466804719
938,1.02491905253
939,1.02171634677
940,1.02442945238
941,1.02356885379
942,1.02205040404
943,1.02272062939
944,1.02200323865
945,1.02553615497
946,1.04672411624
947,1.02264650781
948,1.03164717951
949,1.03329213829
950,1.03373295357
951,1.03452112551
952,1.03252153675
953,1.03352581455
954,1.03574835684
955,1.03145394294
956,1.04056903698
957,1.05654892519
958,1.05904622476
959,1.04170490567
960,1.05234306929
961,1.05518374473
962,1.05323158496
963,1.05419419521
964,1.04049389144
965,1.07623172336
966,1.07623172336
967,1.06977837403
968,1.0528258907
969,1.04938712172
970,1.05705981114
971,1.0508118347
972,1.05451221749
973,1.06597499145
974,1.06587559038
975,1.05705455394
976,1.032036515
977,1.05176157284
978,1.03908024947
979,1.06350098711
980,1.05189371495
981,1.03600097718
982,1.06587269844
983,1.03804540846
984,1.0389618124
985,1.04598275663
986,1.0512071822
987,1.05410510455
988,1.04646252593
989,1.04234482831
990,1.0271854414
991,1.05627069237
992,1.03230413258
993,1.05310271502
994,1.04976490845
995,1.02214811775
996,1.05166010508
997,1.05495024303
998,1.04752584595
999,1.03640346514
1000,1.02229181276
1001,1.05123409112
1002,1.05529960477
1003,1.05116768886
1004,1.04666950908
1005,1.05274707788
1006,1.04582484918
1007,1.04633176314
1008,1.03028240541
